con	motion	model	fwhm	avg_left	avg_right
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-6.0	0.068	-0.035
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-7.0	0.075	-0.034
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-3.0	0.06	0.021
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-4.0	0.067	0.023
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-5.0	0.072	0.023
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-6.0	0.075	0.02
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-7.0	0.078	0.015
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-3.0	0.041	0.008
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-4.0	0.046	0.01
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-5.0	0.052	0.009
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-6.0	0.057	0.006
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-7.0	0.063	0.001
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-3.0	0.031	-0.009
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-4.0	0.035	-0.009
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-5.0	0.039	-0.01
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-6.0	0.043	-0.012
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-7.0	0.047	-0.015
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-3.0	0.052	0.015
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-4.0	0.057	0.014
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-5.0	0.061	0.008
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-6.0	0.064	-0.0
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-7.0	0.068	-0.01
