path,DLH,RESEL
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt1_mod-FixMod_fwhm-7.0_stat-residuals.nii.gz,0.0220158,210.666
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt1_mod-FixMod_fwhm-4.0_stat-residuals.nii.gz,0.15516,29.8916
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt2_mod-FixMod_fwhm-5.0_stat-residuals.nii.gz,0.0734208,63.1699
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt3_mod-AntMod_fwhm-7.0_stat-residuals.nii.gz,0.0386856,119.889
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt4_mod-AntMod_fwhm-6.0_stat-residuals.nii.gz,0.0760103,61.0178
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt2_mod-CueMod_fwhm-6.0_stat-residuals.nii.gz,0.0529544,87.5845
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt1_mod-CueMod_fwhm-6.0_stat-residuals.nii.gz,0.05172,89.675
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt4_mod-CueMod_fwhm-7.0_stat-residuals.nii.gz,0.0396381,117.008
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt2_mod-FixMod_fwhm-4.0_stat-residuals.nii.gz,0.171775,27.0004
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt3_mod-CueMod_fwhm-3.0_stat-residuals.nii.gz,0.271386,17.09
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt1_mod-CueMod_fwhm-6.0_stat-residuals.nii.gz,0.0353103,131.349
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt4_mod-AntMod_fwhm-3.0_stat-residuals.nii.gz,0.32042,14.4747
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt4_mod-CueMod_fwhm-5.0_stat-residuals.nii.gz,0.102422,45.283
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt4_mod-AntMod_fwhm-6.0_stat-residuals.nii.gz,0.0642278,72.2115
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt2_mod-FixMod_fwhm-6.0_stat-residuals.nii.gz,0.039679,116.888
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt1_mod-AntMod_fwhm-5.0_stat-residuals.nii.gz,0.0888445,52.2034
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt2_mod-AntMod_fwhm-6.0_stat-residuals.nii.gz,0.0478704,96.8863
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt2_mod-FixMod_fwhm-7.0_stat-residuals.nii.gz,0.0315865,146.834
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt1_mod-FixMod_fwhm-5.0_stat-residuals.nii.gz,0.0789397,58.7535
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt2_mod-FixMod_fwhm-7.0_stat-residuals.nii.gz,0.0348005,133.274
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt2_mod-AntMod_fwhm-3.0_stat-residuals.nii.gz,0.262387,17.6761
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt3_mod-FixMod_fwhm-3.0_stat-residuals.nii.gz,0.26924,17.2262
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt1_mod-CueMod_fwhm-3.0_stat-residuals.nii.gz,0.259417,17.8785
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt1_mod-FixMod_fwhm-6.0_stat-residuals.nii.gz,0.0347395,133.508
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt4_mod-AntMod_fwhm-6.0_stat-residuals.nii.gz,0.0798408,58.0904
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt1_mod-CueMod_fwhm-7.0_stat-residuals.nii.gz,0.0211407,219.387
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt1_mod-CueMod_fwhm-3.0_stat-residuals.nii.gz,0.2327,19.9312
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt4_mod-CueMod_fwhm-5.0_stat-residuals.nii.gz,0.120927,38.3535
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt1_mod-AntMod_fwhm-7.0_stat-residuals.nii.gz,0.0307602,150.779
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt3_mod-AntMod_fwhm-7.0_stat-residuals.nii.gz,0.0475015,97.6388
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt2_mod-AntMod_fwhm-7.0_stat-residuals.nii.gz,0.033834,137.081
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt1_mod-FixMod_fwhm-3.0_stat-residuals.nii.gz,0.264191,17.5554
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt4_mod-FixMod_fwhm-7.0_stat-residuals.nii.gz,0.0519605,89.2598
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt1_mod-FixMod_fwhm-7.0_stat-residuals.nii.gz,0.0208117,222.855
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt2_mod-AntMod_fwhm-7.0_stat-residuals.nii.gz,0.0286846,161.689
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt3_mod-CueMod_fwhm-3.0_stat-residuals.nii.gz,0.310391,14.9424
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt3_mod-AntMod_fwhm-7.0_stat-residuals.nii.gz,0.0384645,120.578
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt1_mod-AntMod_fwhm-7.0_stat-residuals.nii.gz,0.0268959,172.442
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt4_mod-AntMod_fwhm-3.0_stat-residuals.nii.gz,0.289316,16.0309
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt1_mod-AntMod_fwhm-3.0_stat-residuals.nii.gz,0.216975,21.3757
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt3_mod-AntMod_fwhm-5.0_stat-residuals.nii.gz,0.120712,38.4219
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt3_mod-FixMod_fwhm-3.0_stat-residuals.nii.gz,0.320038,14.492
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt1_mod-AntMod_fwhm-5.0_stat-residuals.nii.gz,0.0720843,64.3412
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt1_mod-AntMod_fwhm-7.0_stat-residuals.nii.gz,0.0262983,176.36
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt4_mod-CueMod_fwhm-6.0_stat-residuals.nii.gz,0.0748926,61.9285
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt3_mod-CueMod_fwhm-5.0_stat-residuals.nii.gz,0.126474,36.6715
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt1_mod-CueMod_fwhm-5.0_stat-residuals.nii.gz,0.0886609,52.3115
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt2_mod-FixMod_fwhm-3.0_stat-residuals.nii.gz,0.221122,20.9748
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt4_mod-AntMod_fwhm-5.0_stat-residuals.nii.gz,0.128438,36.1107
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt3_mod-FixMod_fwhm-7.0_stat-residuals.nii.gz,0.0380983,121.737
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt2_mod-CueMod_fwhm-3.0_stat-residuals.nii.gz,0.211538,21.9251
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt3_mod-FixMod_fwhm-6.0_stat-residuals.nii.gz,0.0773857,59.9334
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt3_mod-AntMod_fwhm-4.0_stat-residuals.nii.gz,0.168586,27.5112
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt1_mod-CueMod_fwhm-5.0_stat-residuals.nii.gz,0.0782493,59.2719
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt3_mod-FixMod_fwhm-3.0_stat-residuals.nii.gz,0.335671,13.8171
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt4_mod-FixMod_fwhm-4.0_stat-residuals.nii.gz,0.212125,21.8644
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt1_mod-AntMod_fwhm-3.0_stat-residuals.nii.gz,0.232014,19.9901
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt3_mod-AntMod_fwhm-3.0_stat-residuals.nii.gz,0.278418,16.6583
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt4_mod-CueMod_fwhm-4.0_stat-residuals.nii.gz,0.196364,23.6193
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt2_mod-FixMod_fwhm-5.0_stat-residuals.nii.gz,0.100383,46.2028
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt4_mod-AntMod_fwhm-4.0_stat-residuals.nii.gz,0.19852,23.3628
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt4_mod-CueMod_fwhm-7.0_stat-residuals.nii.gz,0.0502055,92.3801
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt4_mod-AntMod_fwhm-4.0_stat-residuals.nii.gz,0.207578,22.3433
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt3_mod-FixMod_fwhm-4.0_stat-residuals.nii.gz,0.163919,28.2944
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt2_mod-FixMod_fwhm-7.0_stat-residuals.nii.gz,0.0256609,180.741
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt1_mod-CueMod_fwhm-4.0_stat-residuals.nii.gz,0.134895,34.3821
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt1_mod-AntMod_fwhm-6.0_stat-residuals.nii.gz,0.043868,105.726
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt4_mod-AntMod_fwhm-5.0_stat-residuals.nii.gz,0.105918,43.7886
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt3_mod-FixMod_fwhm-7.0_stat-residuals.nii.gz,0.0517772,89.5758
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt4_mod-AntMod_fwhm-7.0_stat-residuals.nii.gz,0.0507714,91.3504
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt3_mod-AntMod_fwhm-5.0_stat-residuals.nii.gz,0.127757,36.3033
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt1_mod-FixMod_fwhm-5.0_stat-residuals.nii.gz,0.090144,51.4509
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt2_mod-FixMod_fwhm-3.0_stat-residuals.nii.gz,0.286305,16.1995
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt4_mod-FixMod_fwhm-4.0_stat-residuals.nii.gz,0.166066,27.9286
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt4_mod-FixMod_fwhm-6.0_stat-residuals.nii.gz,0.0817808,56.7124
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt4_mod-FixMod_fwhm-5.0_stat-residuals.nii.gz,0.131527,35.2625
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt1_mod-CueMod_fwhm-4.0_stat-residuals.nii.gz,0.152355,30.442
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt4_mod-FixMod_fwhm-7.0_stat-residuals.nii.gz,0.0498619,93.0166
subs-90_ses-1_task-reward_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt4_mod-CueMod_fwhm-4.0_stat-residuals.nii.gz,0.170103,27.2658
subs-90_ses-1_task-reward_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt4_mod-FixMod_fwhm-5.0_stat-residuals.nii.gz,0.102502,45.2479
